dt,AverageTemperature,AverageTemperatureUncertainty,State,Country,id
1980-05-01,13.562,0.289,Tatarstan,Russia,73
1980-06-01,16.967000000000002,0.417,Tatarstan,Russia,73
1980-07-01,17.700999999999997,0.309,Tatarstan,Russia,73
1980-08-01,13.634999999999998,0.242,Tatarstan,Russia,73
1980-09-01,10.524,0.234,Tatarstan,Russia,73
1980-10-01,2.882,0.32,Tatarstan,Russia,73
1980-11-01,-4.498,0.206,Tatarstan,Russia,73
1980-12-01,-5.851999999999999,0.158,Tatarstan,Russia,73
1981-01-01,-8.836,0.336,Tatarstan,Russia,73
1981-02-01,-9.422,0.237,Tatarstan,Russia,73
1981-03-01,-7.285,0.275,Tatarstan,Russia,73
1981-04-01,1.5730000000000002,0.363,Tatarstan,Russia,73
1981-05-01,11.842,0.229,Tatarstan,Russia,73
1981-06-01,20.105,0.304,Tatarstan,Russia,73
1981-07-01,22.552,0.364,Tatarstan,Russia,73
1981-08-01,20.731,0.232,Tatarstan,Russia,73
1981-09-01,11.202,0.223,Tatarstan,Russia,73
1981-10-01,6.796,0.293,Tatarstan,Russia,73
1981-11-01,-2.16,0.261,Tatarstan,Russia,73
1981-12-01,-6.669999999999999,0.356,Tatarstan,Russia,73
1982-01-01,-13.465,0.193,Tatarstan,Russia,73
1982-02-01,-13.99,0.274,Tatarstan,Russia,73
1982-03-01,-6.263,0.199,Tatarstan,Russia,73
1982-04-01,5.4110000000000005,0.364,Tatarstan,Russia,73
1982-05-01,12.318,0.289,Tatarstan,Russia,73
1982-06-01,14.974000000000002,0.362,Tatarstan,Russia,73
1982-07-01,20.1,0.271,Tatarstan,Russia,73
1982-08-01,17.409000000000002,0.206,Tatarstan,Russia,73
1982-09-01,13.08,0.179,Tatarstan,Russia,73
1982-10-01,2.778,0.182,Tatarstan,Russia,73
1982-11-01,-1.506000000000001,0.28,Tatarstan,Russia,73
1982-12-01,-4.757,0.288,Tatarstan,Russia,73
1983-01-01,-7.24,0.197,Tatarstan,Russia,73
1983-02-01,-8.113999999999999,0.237,Tatarstan,Russia,73
1983-03-01,-6.676,0.272,Tatarstan,Russia,73
1983-04-01,9.095,0.224,Tatarstan,Russia,73
1983-05-01,12.383,0.195,Tatarstan,Russia,73
1983-06-01,15.695,0.252,Tatarstan,Russia,73
1983-07-01,19.762,0.197,Tatarstan,Russia,73
1983-08-01,16.372999999999998,0.208,Tatarstan,Russia,73
1983-09-01,11.072,0.183,Tatarstan,Russia,73
1983-10-01,4.424,0.226,Tatarstan,Russia,73
1983-11-01,-3.4250000000000003,0.262,Tatarstan,Russia,73
1983-12-01,-6.028999999999999,0.4320000000000001,Tatarstan,Russia,73
1984-01-01,-9.949,0.25,Tatarstan,Russia,73
1984-02-01,-14.414,0.387,Tatarstan,Russia,73
1984-03-01,-4.894,0.414,Tatarstan,Russia,73
1984-04-01,3.424,0.394,Tatarstan,Russia,73
1984-05-01,16.19,0.213,Tatarstan,Russia,73
1984-06-01,17.699,0.258,Tatarstan,Russia,73
1984-07-01,21.125,0.498,Tatarstan,Russia,73
1984-08-01,15.508,0.376,Tatarstan,Russia,73
1984-09-01,11.994000000000002,0.196,Tatarstan,Russia,73
1984-10-01,3.512,0.33,Tatarstan,Russia,73
1984-11-01,-5.944000000000001,0.277,Tatarstan,Russia,73
1984-12-01,-16.439999999999998,0.483,Tatarstan,Russia,73
1985-01-01,-12.271,0.172,Tatarstan,Russia,73
1985-02-01,-14.613,0.321,Tatarstan,Russia,73
1985-03-01,-6.985,0.4970000000000001,Tatarstan,Russia,73
1985-04-01,3.256,0.405,Tatarstan,Russia,73
1985-05-01,11.98,0.241,Tatarstan,Russia,73
1985-06-01,16.151,0.517,Tatarstan,Russia,73
1985-07-01,17.759,0.233,Tatarstan,Russia,73
1985-08-01,19.103,0.231,Tatarstan,Russia,73
1985-09-01,11.376,0.284,Tatarstan,Russia,73
1985-10-01,2.495,0.262,Tatarstan,Russia,73
1985-11-01,-4.338,0.253,Tatarstan,Russia,73
1985-12-01,-9.852,0.402,Tatarstan,Russia,73
1986-01-01,-12.037,0.309,Tatarstan,Russia,73
1986-02-01,-15.861,0.26,Tatarstan,Russia,73
1986-03-01,-4.712,0.221,Tatarstan,Russia,73
1986-04-01,7.856,0.288,Tatarstan,Russia,73
1986-05-01,10.547,0.254,Tatarstan,Russia,73
1986-06-01,17.831,0.333,Tatarstan,Russia,73
1986-07-01,16.762999999999998,0.351,Tatarstan,Russia,73
1986-08-01,16.296999999999993,0.282,Tatarstan,Russia,73
1986-09-01,9.493,0.266,Tatarstan,Russia,73
1986-10-01,2.92,0.159,Tatarstan,Russia,73
1986-11-01,-5.8100000000000005,0.173,Tatarstan,Russia,73
1986-12-01,-13.105,0.151,Tatarstan,Russia,73
1987-01-01,-19.866,0.228,Tatarstan,Russia,73
1987-02-01,-9.078,0.239,Tatarstan,Russia,73
1987-03-01,-8.277000000000001,0.252,Tatarstan,Russia,73
1987-04-01,0.5739999999999998,0.255,Tatarstan,Russia,73
1987-05-01,14.944,0.261,Tatarstan,Russia,73
1987-06-01,20.596,0.291,Tatarstan,Russia,73
1987-07-01,18.547,0.211,Tatarstan,Russia,73
1987-08-01,16.294999999999998,0.328,Tatarstan,Russia,73
1987-09-01,9.633,0.276,Tatarstan,Russia,73
1987-10-01,1.83,0.255,Tatarstan,Russia,73
1987-11-01,-9.368,0.26,Tatarstan,Russia,73
1987-12-01,-11.675999999999998,0.19,Tatarstan,Russia,73
1988-01-01,-14.68,0.407,Tatarstan,Russia,73
1988-02-01,-11.089,0.484,Tatarstan,Russia,73
1988-03-01,-4.4670000000000005,0.255,Tatarstan,Russia,73
1988-04-01,4.317,0.361,Tatarstan,Russia,73
1988-05-01,12.822,0.261,Tatarstan,Russia,73
1988-06-01,20.323,0.282,Tatarstan,Russia,73
1988-07-01,22.755,0.236,Tatarstan,Russia,73
1988-08-01,18.992,0.231,Tatarstan,Russia,73
1988-09-01,11.078,0.219,Tatarstan,Russia,73
1988-10-01,4.064,0.201,Tatarstan,Russia,73
1988-11-01,-7.895,0.324,Tatarstan,Russia,73
1988-12-01,-10.928999999999998,0.257,Tatarstan,Russia,73
1989-01-01,-11.534,0.282,Tatarstan,Russia,73
1989-02-01,-8.094,0.185,Tatarstan,Russia,73
1989-03-01,-3.967,0.158,Tatarstan,Russia,73
1989-04-01,3.2880000000000003,0.249,Tatarstan,Russia,73
1989-05-01,13.142,0.172,Tatarstan,Russia,73
1989-06-01,21.227,0.248,Tatarstan,Russia,73
1989-07-01,21.029,0.245,Tatarstan,Russia,73
1989-08-01,16.366999999999994,0.426,Tatarstan,Russia,73
1989-09-01,11.769,0.252,Tatarstan,Russia,73
1989-10-01,4.42,0.22,Tatarstan,Russia,73
1989-11-01,-3.652,0.33,Tatarstan,Russia,73
1989-12-01,-8.385,0.14,Tatarstan,Russia,73
1990-01-01,-11.921,0.226,Tatarstan,Russia,73
1990-02-01,-5.272,0.28,Tatarstan,Russia,73
1990-03-01,-0.6670000000000007,0.214,Tatarstan,Russia,73
1990-04-01,6.645,0.175,Tatarstan,Russia,73
1990-05-01,10.978000000000002,0.22,Tatarstan,Russia,73
1990-06-01,16.404,0.23,Tatarstan,Russia,73
1990-07-01,18.928,0.226,Tatarstan,Russia,73
1990-08-01,16.366,0.225,Tatarstan,Russia,73
1990-09-01,10.141,0.291,Tatarstan,Russia,73
1990-10-01,2.824,0.33,Tatarstan,Russia,73
1990-11-01,-3.349,0.309,Tatarstan,Russia,73
1990-12-01,-7.709999999999999,0.181,Tatarstan,Russia,73
1991-01-01,-11.723,0.225,Tatarstan,Russia,73
1991-02-01,-10.928999999999998,0.195,Tatarstan,Russia,73
1991-03-01,-5.7940000000000005,0.176,Tatarstan,Russia,73
1991-04-01,7.508999999999999,0.156,Tatarstan,Russia,73
1991-05-01,15.128,0.271,Tatarstan,Russia,73
1991-06-01,20.432,0.286,Tatarstan,Russia,73
1991-07-01,19.325,0.289,Tatarstan,Russia,73
1991-08-01,15.878999999999998,0.233,Tatarstan,Russia,73
1991-09-01,11.245,0.26,Tatarstan,Russia,73
1991-10-01,7.643,0.205,Tatarstan,Russia,73
1991-11-01,-2.3830000000000005,0.103,Tatarstan,Russia,73
1991-12-01,-11.521999999999998,0.303,Tatarstan,Russia,73
1992-01-01,-10.305,0.262,Tatarstan,Russia,73
1992-02-01,-11.127,0.191,Tatarstan,Russia,73
1992-03-01,-4.136,0.226,Tatarstan,Russia,73
1992-04-01,5.145,0.186,Tatarstan,Russia,73
1992-05-01,11.324000000000002,0.126,Tatarstan,Russia,73
1992-06-01,16.186,0.35,Tatarstan,Russia,73
1992-07-01,17.375999999999998,0.294,Tatarstan,Russia,73
1992-08-01,16.118,0.172,Tatarstan,Russia,73
1992-09-01,13.845999999999998,0.273,Tatarstan,Russia,73
1992-10-01,2.325,0.183,Tatarstan,Russia,73
1992-11-01,-3.61,0.284,Tatarstan,Russia,73
1992-12-01,-8.463999999999999,0.339,Tatarstan,Russia,73
1993-01-01,-8.533,0.163,Tatarstan,Russia,73
1993-02-01,-12.585,0.14,Tatarstan,Russia,73
1993-03-01,-6.7360000000000015,0.1689999999999999,Tatarstan,Russia,73
1993-04-01,4.275,0.184,Tatarstan,Russia,73
1993-05-01,13.577,0.298,Tatarstan,Russia,73
1993-06-01,16.698,0.186,Tatarstan,Russia,73
1993-07-01,19.455,0.193,Tatarstan,Russia,73
1993-08-01,16.368,0.237,Tatarstan,Russia,73
1993-09-01,7.196999999999999,0.22,Tatarstan,Russia,73
1993-10-01,3.343,0.158,Tatarstan,Russia,73
1993-11-01,-11.599,0.496,Tatarstan,Russia,73
1993-12-01,-8.983999999999998,0.141,Tatarstan,Russia,73
1994-01-01,-9.389,0.243,Tatarstan,Russia,73
1994-02-01,-17.845,0.385,Tatarstan,Russia,73
1994-03-01,-7.195,0.168,Tatarstan,Russia,73
1994-04-01,4.724,0.15,Tatarstan,Russia,73
1994-05-01,11.857,0.19,Tatarstan,Russia,73
1994-06-01,16.288,0.198,Tatarstan,Russia,73
1994-07-01,16.519000000000002,0.28,Tatarstan,Russia,73
1994-08-01,15.553,0.254,Tatarstan,Russia,73
1994-09-01,13.144,0.196,Tatarstan,Russia,73
1994-10-01,5.111000000000001,0.302,Tatarstan,Russia,73
1994-11-01,-4.433000000000002,0.211,Tatarstan,Russia,73
1994-12-01,-11.130999999999998,0.319,Tatarstan,Russia,73
1995-01-01,-11.577,0.173,Tatarstan,Russia,73
1995-02-01,-4.997999999999998,0.26,Tatarstan,Russia,73
1995-03-01,-1.5170000000000003,0.192,Tatarstan,Russia,73
1995-04-01,11.244000000000002,0.252,Tatarstan,Russia,73
1995-05-01,15.522,0.204,Tatarstan,Russia,73
1995-06-01,20.347,0.223,Tatarstan,Russia,73
1995-07-01,19.674,0.257,Tatarstan,Russia,73
1995-08-01,17.653,0.141,Tatarstan,Russia,73
1995-09-01,13.353,0.237,Tatarstan,Russia,73
1995-10-01,5.664,0.244,Tatarstan,Russia,73
1995-11-01,-3.1060000000000003,0.158,Tatarstan,Russia,73
1995-12-01,-13.113,0.245,Tatarstan,Russia,73
1996-01-01,-16.445,0.451,Tatarstan,Russia,73
1996-02-01,-13.752,0.32,Tatarstan,Russia,73
1996-03-01,-8.055,0.732,Tatarstan,Russia,73
1996-04-01,1.4939999999999998,0.191,Tatarstan,Russia,73
1996-05-01,15.28,0.256,Tatarstan,Russia,73
1996-06-01,18.709000000000003,0.252,Tatarstan,Russia,73
1996-07-01,20.157,0.224,Tatarstan,Russia,73
1996-08-01,16.593,0.275,Tatarstan,Russia,73
1996-09-01,10.543,0.251,Tatarstan,Russia,73
1996-10-01,3.383,0.176,Tatarstan,Russia,73
1996-11-01,0.0830000000000001,0.1689999999999999,Tatarstan,Russia,73
1996-12-01,-12.114,0.354,Tatarstan,Russia,73
1997-01-01,-16.784000000000002,0.174,Tatarstan,Russia,73
1997-02-01,-9.743,0.249,Tatarstan,Russia,73
1997-03-01,-3.5560000000000005,0.293,Tatarstan,Russia,73
1997-04-01,5.047,0.235,Tatarstan,Russia,73
1997-05-01,11.934,0.197,Tatarstan,Russia,73
1997-06-01,19.491,0.331,Tatarstan,Russia,73
1997-07-01,17.849999999999994,0.311,Tatarstan,Russia,73
1997-08-01,16.058,0.278,Tatarstan,Russia,73
1997-09-01,10.834,0.186,Tatarstan,Russia,73
1997-10-01,5.092,0.284,Tatarstan,Russia,73
1997-11-01,-5.76,0.259,Tatarstan,Russia,73
1997-12-01,-11.557,0.21,Tatarstan,Russia,73
1998-01-01,-11.563,0.194,Tatarstan,Russia,73
1998-02-01,-15.106,0.312,Tatarstan,Russia,73
1998-03-01,-3.731,0.227,Tatarstan,Russia,73
1998-04-01,-0.3769999999999998,0.239,Tatarstan,Russia,73
1998-05-01,13.835,0.162,Tatarstan,Russia,73
1998-06-01,21.177,0.242,Tatarstan,Russia,73
1998-07-01,21.58,0.257,Tatarstan,Russia,73
1998-08-01,17.578999999999994,0.285,Tatarstan,Russia,73
1998-09-01,10.943,0.216,Tatarstan,Russia,73
1998-10-01,4.752,0.182,Tatarstan,Russia,73
1998-11-01,-9.101,0.187,Tatarstan,Russia,73
1998-12-01,-7.175999999999998,0.194,Tatarstan,Russia,73
1999-01-01,-9.64,0.244,Tatarstan,Russia,73
1999-02-01,-7.457999999999998,0.282,Tatarstan,Russia,73
1999-03-01,-7.122000000000001,0.281,Tatarstan,Russia,73
1999-04-01,6.5630000000000015,0.233,Tatarstan,Russia,73
1999-05-01,9.077,0.219,Tatarstan,Russia,73
1999-06-01,18.399,0.22,Tatarstan,Russia,73
1999-07-01,21.184,0.244,Tatarstan,Russia,73
1999-08-01,17.087999999999994,0.218,Tatarstan,Russia,73
1999-09-01,10.718,0.157,Tatarstan,Russia,73
1999-10-01,6.473,0.289,Tatarstan,Russia,73
1999-11-01,-8.521,0.251,Tatarstan,Russia,73
1999-12-01,-6.186999999999999,0.195,Tatarstan,Russia,73
2000-01-01,-8.543,0.205,Tatarstan,Russia,73
2000-02-01,-6.908999999999999,0.224,Tatarstan,Russia,73
2000-03-01,-3.534,0.201,Tatarstan,Russia,73
2000-04-01,8.344999999999999,0.157,Tatarstan,Russia,73
2000-05-01,9.3,0.22,Tatarstan,Russia,73
2000-06-01,18.464,0.257,Tatarstan,Russia,73
2000-07-01,21.345,0.246,Tatarstan,Russia,73
2000-08-01,17.549,0.268,Tatarstan,Russia,73
2000-09-01,10.371,0.2,Tatarstan,Russia,73
2000-10-01,4.307,0.159,Tatarstan,Russia,73
2000-11-01,-5.027,0.303,Tatarstan,Russia,73
2000-12-01,-8.469,0.328,Tatarstan,Russia,73
2001-01-01,-6.862000000000001,0.16,Tatarstan,Russia,73
2001-02-01,-10.856,0.199,Tatarstan,Russia,73
2001-03-01,-3.2860000000000005,0.193,Tatarstan,Russia,73
2001-04-01,7.9,0.153,Tatarstan,Russia,73
2001-05-01,13.594,0.217,Tatarstan,Russia,73
2001-06-01,16.211000000000002,0.242,Tatarstan,Russia,73
2001-07-01,20.627,0.275,Tatarstan,Russia,73
2001-08-01,16.461,0.171,Tatarstan,Russia,73
2001-09-01,12.217,0.275,Tatarstan,Russia,73
2001-10-01,3.174,0.152,Tatarstan,Russia,73
2001-11-01,-1.8940000000000008,0.153,Tatarstan,Russia,73
2001-12-01,-13.406,0.264,Tatarstan,Russia,73
2002-01-01,-8.357999999999999,0.193,Tatarstan,Russia,73
2002-02-01,-3.655,0.246,Tatarstan,Russia,73
2002-03-01,-0.4120000000000008,0.208,Tatarstan,Russia,73
2002-04-01,4.27,0.18,Tatarstan,Russia,73
2002-05-01,9.874,0.207,Tatarstan,Russia,73
2002-06-01,15.898,0.238,Tatarstan,Russia,73
2002-07-01,21.7,0.404,Tatarstan,Russia,73
2002-08-01,14.701,0.206,Tatarstan,Russia,73
2002-09-01,12.489,0.245,Tatarstan,Russia,73
2002-10-01,3.68,0.26,Tatarstan,Russia,73
2002-11-01,-2.2980000000000005,0.236,Tatarstan,Russia,73
2002-12-01,-19.417,0.31,Tatarstan,Russia,73
2003-01-01,-11.295,0.263,Tatarstan,Russia,73
2003-02-01,-13.046,0.329,Tatarstan,Russia,73
2003-03-01,-6.482,0.291,Tatarstan,Russia,73
2003-04-01,4.92,0.276,Tatarstan,Russia,73
2003-05-01,13.604,0.253,Tatarstan,Russia,73
2003-06-01,13.736,0.318,Tatarstan,Russia,73
2003-07-01,20.32,0.299,Tatarstan,Russia,73
2003-08-01,19.29,0.31,Tatarstan,Russia,73
2003-09-01,12.342,0.255,Tatarstan,Russia,73
2003-10-01,5.952000000000001,0.363,Tatarstan,Russia,73
2003-11-01,-2.1100000000000003,0.188,Tatarstan,Russia,73
2003-12-01,-4.662999999999999,0.21,Tatarstan,Russia,73
2004-01-01,-9.39,0.38,Tatarstan,Russia,73
2004-02-01,-11.05,0.328,Tatarstan,Russia,73
2004-03-01,-2.005,0.223,Tatarstan,Russia,73
2004-04-01,2.083,0.333,Tatarstan,Russia,73
2004-05-01,14.286,0.225,Tatarstan,Russia,73
2004-06-01,17.470000000000002,0.309,Tatarstan,Russia,73
2004-07-01,20.88,0.203,Tatarstan,Russia,73
2004-08-01,18.626,0.285,Tatarstan,Russia,73
2004-09-01,13.021999999999998,0.16,Tatarstan,Russia,73
2004-10-01,4.045999999999999,0.237,Tatarstan,Russia,73
2004-11-01,-1.873,0.165,Tatarstan,Russia,73
2004-12-01,-8.431000000000001,0.198,Tatarstan,Russia,73
2005-01-01,-9.287,0.203,Tatarstan,Russia,73
2005-02-01,-13.836,0.272,Tatarstan,Russia,73
2005-03-01,-8.09,0.147,Tatarstan,Russia,73
2005-04-01,5.218,0.189,Tatarstan,Russia,73
2005-05-01,16.326,0.226,Tatarstan,Russia,73
2005-06-01,16.692999999999998,0.221,Tatarstan,Russia,73
2005-07-01,18.967,0.239,Tatarstan,Russia,73
2005-08-01,17.618,0.216,Tatarstan,Russia,73
2005-09-01,12.929,0.191,Tatarstan,Russia,73
2005-10-01,5.8130000000000015,0.208,Tatarstan,Russia,73
2005-11-01,-0.2560000000000002,0.16,Tatarstan,Russia,73
2005-12-01,-6.440999999999999,0.222,Tatarstan,Russia,73
2006-01-01,-17.801000000000005,0.222,Tatarstan,Russia,73
2006-02-01,-13.864,0.198,Tatarstan,Russia,73
2006-03-01,-4.493,0.202,Tatarstan,Russia,73
2006-04-01,5.4190000000000005,0.326,Tatarstan,Russia,73
2006-05-01,13.212,0.247,Tatarstan,Russia,73
2006-06-01,20.267000000000003,0.3670000000000001,Tatarstan,Russia,73
2006-07-01,17.619,0.321,Tatarstan,Russia,73
2006-08-01,18.097,0.325,Tatarstan,Russia,73
2006-09-01,12.952,0.1369999999999999,Tatarstan,Russia,73
2006-10-01,4.136,0.216,Tatarstan,Russia,73
2006-11-01,-3.814,0.273,Tatarstan,Russia,73
2006-12-01,-3.905,0.197,Tatarstan,Russia,73
2007-01-01,-4.1400000000000015,0.229,Tatarstan,Russia,73
2007-02-01,-14.648,0.262,Tatarstan,Russia,73
2007-03-01,-2.459,0.31,Tatarstan,Russia,73
2007-04-01,5.145,0.218,Tatarstan,Russia,73
2007-05-01,14.995,0.233,Tatarstan,Russia,73
2007-06-01,15.826,0.293,Tatarstan,Russia,73
2007-07-01,19.737,0.226,Tatarstan,Russia,73
2007-08-01,21.095,0.228,Tatarstan,Russia,73
2007-09-01,12.703,0.178,Tatarstan,Russia,73
2007-10-01,5.674,0.243,Tatarstan,Russia,73
2007-11-01,-5.1480000000000015,0.244,Tatarstan,Russia,73
2007-12-01,-12.648,0.474,Tatarstan,Russia,73
2008-01-01,-12.843,0.263,Tatarstan,Russia,73
2008-02-01,-7.937,0.166,Tatarstan,Russia,73
2008-03-01,-0.2879999999999993,0.206,Tatarstan,Russia,73
2008-04-01,7.745,0.159,Tatarstan,Russia,73
2008-05-01,12.380999999999998,0.275,Tatarstan,Russia,73
2008-06-01,16.409000000000002,0.234,Tatarstan,Russia,73
2008-07-01,20.547,0.192,Tatarstan,Russia,73
2008-08-01,18.975,0.223,Tatarstan,Russia,73
2008-09-01,10.192,0.178,Tatarstan,Russia,73
2008-10-01,7.074,0.31,Tatarstan,Russia,73
2008-11-01,1.5620000000000005,0.168,Tatarstan,Russia,73
2008-12-01,-6.863999999999999,0.256,Tatarstan,Russia,73
2009-01-01,-11.795,0.228,Tatarstan,Russia,73
2009-02-01,-9.943,0.318,Tatarstan,Russia,73
2009-03-01,-3.25,0.219,Tatarstan,Russia,73
2009-04-01,3.23,0.272,Tatarstan,Russia,73
2009-05-01,13.497,0.15,Tatarstan,Russia,73
2009-06-01,19.568,0.202,Tatarstan,Russia,73
2009-07-01,19.08,0.346,Tatarstan,Russia,73
2009-08-01,17.098,0.242,Tatarstan,Russia,73
2009-09-01,14.115,0.223,Tatarstan,Russia,73
2009-10-01,5.776,0.279,Tatarstan,Russia,73
2009-11-01,-1.5790000000000002,0.295,Tatarstan,Russia,73
2009-12-01,-11.789,0.239,Tatarstan,Russia,73
2010-01-01,-18.304,0.283,Tatarstan,Russia,73
2010-02-01,-14.181,0.234,Tatarstan,Russia,73
2010-03-01,-5.244,0.217,Tatarstan,Russia,73
2010-04-01,6.236000000000001,0.221,Tatarstan,Russia,73
2010-05-01,16.66,0.174,Tatarstan,Russia,73
2010-06-01,20.634,0.15,Tatarstan,Russia,73
2010-07-01,24.377,0.226,Tatarstan,Russia,73
2010-08-01,22.085,0.221,Tatarstan,Russia,73
2010-09-01,12.931,0.2,Tatarstan,Russia,73
2010-10-01,3.194,0.175,Tatarstan,Russia,73
2010-11-01,0.6269999999999998,0.168,Tatarstan,Russia,73
2010-12-01,-9.53,0.265,Tatarstan,Russia,73
2011-01-01,-13.382,0.341,Tatarstan,Russia,73
2011-02-01,-18.119,0.251,Tatarstan,Russia,73
2011-03-01,-6.559,0.145,Tatarstan,Russia,73
2011-04-01,3.98,0.25,Tatarstan,Russia,73
2011-05-01,13.84,0.26,Tatarstan,Russia,73
2011-06-01,16.98,0.254,Tatarstan,Russia,73
2011-07-01,22.456,0.249,Tatarstan,Russia,73
2011-08-01,17.564,0.288,Tatarstan,Russia,73
2011-09-01,12.251,0.199,Tatarstan,Russia,73
2011-10-01,5.949,0.185,Tatarstan,Russia,73
2011-11-01,-5.507999999999999,0.249,Tatarstan,Russia,73
2011-12-01,-7.645999999999999,0.359,Tatarstan,Russia,73
2012-01-01,-11.66,0.383,Tatarstan,Russia,73
2012-02-01,-15.719,0.289,Tatarstan,Russia,73
2012-03-01,-6.009,0.264,Tatarstan,Russia,73
2012-04-01,10.081,0.379,Tatarstan,Russia,73
2012-05-01,15.493,0.295,Tatarstan,Russia,73
2012-06-01,19.522,0.254,Tatarstan,Russia,73
2012-07-01,20.909,0.222,Tatarstan,Russia,73
2012-08-01,19.453,0.291,Tatarstan,Russia,73
2012-09-01,12.335,0.316,Tatarstan,Russia,73
2012-10-01,6.226,0.691,Tatarstan,Russia,73
2012-11-01,-1.006000000000001,0.4370000000000001,Tatarstan,Russia,73
2012-12-01,-13.457999999999998,1.284,Tatarstan,Russia,73
2013-01-01,-13.204,1.037,Tatarstan,Russia,73
2013-02-01,-9.082,0.643,Tatarstan,Russia,73
2013-03-01,-8.101,0.511,Tatarstan,Russia,73
2013-04-01,5.537000000000001,0.608,Tatarstan,Russia,73
2013-05-01,14.344,0.466,Tatarstan,Russia,73
2013-06-01,19.447000000000006,0.58,Tatarstan,Russia,73
2013-07-01,20.035,0.354,Tatarstan,Russia,73
2013-08-01,18.632,0.353,Tatarstan,Russia,73
2013-09-01,,,Tatarstan,Russia,73
1817-08-01,14.882,5.231,Tomsk,Russia,75
1817-09-01,4.65,5.296,Tomsk,Russia,75
1817-10-01,-4.441,5.53,Tomsk,Russia,75
1817-11-01,-12.76,5.28,Tomsk,Russia,75
1817-12-01,-23.894,5.278,Tomsk,Russia,75
1818-01-01,-21.64,5.617999999999999,Tomsk,Russia,75
1818-02-01,-21.053,5.314,Tomsk,Russia,75
1818-03-01,,,Tomsk,Russia,75
1818-04-01,0.2499999999999999,6.284,Tomsk,Russia,75
1818-05-01,7.922999999999999,5.535,Tomsk,Russia,75
1818-06-01,15.942,5.915,Tomsk,Russia,75
1818-07-01,16.222,5.356,Tomsk,Russia,75
1818-08-01,14.975,5.147,Tomsk,Russia,75
1818-09-01,7.159,5.269,Tomsk,Russia,75
1818-10-01,-4.088,5.403,Tomsk,Russia,75
1818-11-01,-12.888,5.822,Tomsk,Russia,75
1818-12-01,-19.593,5.221,Tomsk,Russia,75
1819-01-01,,,Tomsk,Russia,75
1819-02-01,,,Tomsk,Russia,75
1819-03-01,,,Tomsk,Russia,75
1819-04-01,,,Tomsk,Russia,75
1819-05-01,,,Tomsk,Russia,75
1819-06-01,,,Tomsk,Russia,75
1819-07-01,,,Tomsk,Russia,75
1819-08-01,,,Tomsk,Russia,75
1819-09-01,7.476,5.171,Tomsk,Russia,75
1819-10-01,-0.902,5.22,Tomsk,Russia,75
1819-11-01,-12.632,5.291,Tomsk,Russia,75
1819-12-01,,,Tomsk,Russia,75
1820-01-01,-23.201,6.619,Tomsk,Russia,75
1820-02-01,-19.595,5.473,Tomsk,Russia,75
1820-03-01,-10.452,5.392,Tomsk,Russia,75
1820-04-01,-0.495,5.178,Tomsk,Russia,75
1820-05-01,8.017000000000001,5.229,Tomsk,Russia,75
1820-06-01,14.786,5.124,Tomsk,Russia,75
1820-07-01,16.805999999999997,5.487,Tomsk,Russia,75
1820-08-01,12.495,4.651,Tomsk,Russia,75
1820-09-01,7.221,4.17,Tomsk,Russia,75
1820-10-01,-2.383,4.133,Tomsk,Russia,75
1820-11-01,-12.884,4.141,Tomsk,Russia,75
1820-12-01,-20.872,4.25,Tomsk,Russia,75
1821-01-01,-19.31,4.292,Tomsk,Russia,75
1821-02-01,-15.849,4.408,Tomsk,Russia,75
1821-03-01,-10.063,4.229,Tomsk,Russia,75
1821-04-01,-2.281,4.421,Tomsk,Russia,75
1821-05-01,7.598,4.175,Tomsk,Russia,75
1821-06-01,13.7,4.214,Tomsk,Russia,75
1821-07-01,16.838,4.496,Tomsk,Russia,75
1821-08-01,14.429,4.191,Tomsk,Russia,75
1821-09-01,5.813,4.298,Tomsk,Russia,75
1821-10-01,-1.5510000000000002,4.229,Tomsk,Russia,75
1821-11-01,-10.835,4.289,Tomsk,Russia,75
1821-12-01,-19.482000000000006,4.399,Tomsk,Russia,75
1822-01-01,-20.537,4.296,Tomsk,Russia,75
1822-02-01,-15.383,4.262,Tomsk,Russia,75
1822-03-01,-6.865,4.29,Tomsk,Russia,75
1822-04-01,-1.403,4.28,Tomsk,Russia,75
1822-05-01,6.066,4.29,Tomsk,Russia,75
1822-06-01,14.379,4.218999999999999,Tomsk,Russia,75
1822-07-01,17.546000000000006,4.205,Tomsk,Russia,75
1822-08-01,13.845999999999998,4.401,Tomsk,Russia,75
1822-09-01,7.218,4.413,Tomsk,Russia,75
1822-10-01,-2.154,4.259,Tomsk,Russia,75
1822-11-01,-12.874,4.255,Tomsk,Russia,75
1822-12-01,-20.489,4.81,Tomsk,Russia,75
1823-01-01,-22.437,4.3660000000000005,Tomsk,Russia,75
1823-02-01,-18.686,4.4110000000000005,Tomsk,Russia,75
1823-03-01,-10.24,4.375,Tomsk,Russia,75
1823-04-01,-2.5740000000000003,4.4060000000000015,Tomsk,Russia,75
1823-05-01,6.997999999999999,4.253,Tomsk,Russia,75
1823-06-01,16.061,4.2810000000000015,Tomsk,Russia,75
1823-07-01,17.463,4.231,Tomsk,Russia,75
1823-08-01,13.75,4.24,Tomsk,Russia,75
1823-09-01,6.464,4.239,Tomsk,Russia,75
1823-10-01,-3.346,4.274,Tomsk,Russia,75
